variant,driver_mix,episode_id,crashed,episode_length,total_reward,min_distance,final_speed,first_crash_step,theta_name,npc_driver_types,last_action,last_best_score,last_verified_score,last_fallback_triggered,runtime_s
fallback_0p8,default_mix,23,False,18,15.672861836408801,7.5989697347113,14.992940425872856,,cautious,cautious|normal|cautious|normal,"[0.19970594346523285, 0.0]",9034.388270161808,1011.1431255533397,False,0.24919166600000153
fallback_0p8,default_mix,24,False,14,12.564784487314418,4.024153168284878,13.635087013244586,,cautious,normal|aggressive|cautious|normal,"[-0.5898942947387695, 0.0]",12015.301634976911,16088.65792221795,False,0.20246212499995409
fallback_0p8,default_mix,25,True,9,8.023967492393309,5.021670000866791,9.469398600905059,8,aggressive,normal|cautious|normal|cautious,"[-0.29894012212753296, 0.0]",6018.72303674193,4009.723358389157,False,0.14119491600001766
fallback_0p8,default_mix,26,False,17,14.995291905932968,4.0973582549602385,5.914263963699406,,aggressive,aggressive|cautious|normal|aggressive,"[-0.41044527292251587, 0.0]",11004.173674532894,17008.52056698059,False,0.24120341700000836
fallback_0p8,default_mix,27,False,20,17.079278119405103,6.855272879558127,19.315572977066,,cautious,normal|normal|aggressive|normal,"[0.1904878169298172, 0.0]",10024.359424844773,2012.0359925600817,False,0.28892050000001746
fallback_0p8,default_mix,28,True,5,4.275223300243737,5.0,23.682643179773365,4,aggressive,aggressive|cautious|normal|normal,"[-0.07610684633255005, 0.0]",5026.579088238597,2015.3852803462826,False,0.07589329099999986
fallback_0p8,default_mix,29,False,19,16.402841109699665,4.038566371875102,16.314004421234074,,cautious,normal|normal|normal|cautious,"[0.7017005681991577, 0.0]",6026.786090424823,6130.690433057208,False,0.29898262500000783
fallback_0p8,default_mix,30,False,20,17.100163367059487,4.72865772510595,16.777173519134504,,aggressive,normal|aggressive|aggressive|normal,"[0.39738258719444275, 0.0]",12014.616946147107,1027.802571914395,False,0.3110905419999881
fallback_0p8,default_mix,31,True,6,5.308252916232606,5.0,15.13894547485048,5,normal,normal|normal|normal|normal,"[-0.6748128533363342, 0.0]",4048.7296662802487,3070.4833213073675,False,0.08191766700002745
fallback_0p8,default_mix,32,True,11,9.154145842170431,5.197259891788108,8.432066856666863,10,aggressive,normal|normal|normal|normal,"[-0.37467217445373535, 0.0]",20010.710184248575,19955.097521703687,False,0.15441575000005514
fallback_0p8,default_mix,33,False,16,14.247768089567595,17.170764139957797,18.45408463478087,,aggressive,normal|normal|aggressive|aggressive,"[-0.30000001192092896, 0.0]",13002.324208097178,13002.324208097178,False,0.2194782089999876
fallback_0p8,default_mix,34,False,27,19.787347454969353,4.013886263809782,8.81075167655952,,cautious,normal|normal|normal|normal,"[-0.02103731408715248, 0.0]",2052.5411249559784,1000.9360575980784,False,0.37702329199998985
fallback_0p8,default_mix,35,False,18,15.667933556768629,4.619492607286906,5.567195177078213,,cautious,normal|normal|aggressive|cautious,"[-0.5530001521110535, 0.0]",16070.81621545673,1078.651526094151,False,0.2656426660000193
fallback_0p8,default_mix,36,False,23,19.06083722379475,5.654971213373201,13.95963358879105,,normal,normal|normal|cautious|cautious,"[0.30502229928970337, 0.0]",4020.3981317498187,2020.7557484856761,False,0.34119570799998655
fallback_0p8,default_mix,37,False,16,13.41812797391292,4.001681672744877,14.919376850128145,,aggressive,normal|normal|aggressive|normal,"[-0.43791186809539795, 0.0]",14009.269746117607,1011.6612586422715,False,0.22840375000004087
fallback_0p8,default_mix,38,True,6,5.333558052463179,4.999999999999943,17.401709707037934,5,cautious,normal|cautious|normal|aggressive,"[0.03489730879664421, 0.0]",7049.724067864523,1003.8804013048223,False,0.08329858399997647
fallback_0p8,default_mix,39,False,24,19.76550348334843,4.207023551103981,15.551713943481445,,cautious,aggressive|aggressive|normal|normal,"[0.26825377345085144, 0.0]",5021.279169897091,3016.729688480351,False,0.32192870800002993
fallback_0p8,default_mix,40,False,17,15.103252633412682,6.207944376497878,16.235983133316026,,normal,normal|cautious|cautious|normal,"[0.5417299866676331, 0.0]",8034.573563078463,2056.7593682254123,False,0.22797083299997212
fallback_0p8,default_mix,41,False,15,12.790510524682299,4.065244608519287,20.135238885879485,,aggressive,normal|normal|normal|normal,"[0.025917915627360344, 0.0]",15006.853287062393,3012.7234294078166,False,0.23652670799998532
fallback_0p8,default_mix,42,True,8,7.255870120880379,4.22583444442245,19.55342017031069,7,normal,normal|cautious|aggressive|normal,"[-0.3325722813606262, 0.0]",3029.8823812003334,3019.9895957256117,False,0.12066254199999094
fallback_0p8,default_mix,43,False,27,19.983151494606595,4.0173579640414,16.886003494262702,,cautious,normal|aggressive|normal|normal,"[0.5166836380958557, 0.0]",6028.330392534743,4072.8755022530495,False,0.4210727089999864
