variant,driver_mix,episode_id,step,theta_name,npc_driver_types,ego_position_before,ego_speed_before,nearest_position_before,nearest_speed_before,nearest_lane_before,distance_before,distance_after,action,best_score,verified_score,fallback_triggered
top5_recompute,cautious_heavy,14,3,aggressive,cautious|cautious|normal|normal,"[126.23067817687995, 4.0]",31.163446426391626,"[138.31006498368515, 4.0]",18.489707445873655,"('a', 'b', 1)",12.079386806805203,5.0,"[-0.14678210020065308, 0.0]",5024.21680410894,5024.336650357333,False
top5_recompute,cautious_heavy,20,5,normal,cautious|normal|normal|cautious,"[180.5262484073639, 4.0]",27.72643589973452,"[190.77901314481673, 4.0]",21.38228282913063,"('a', 'b', 1)",10.252764737452821,5.0,"[-0.30000001192092896, 0.0]",6017.7017858531135,6017.7017858531135,False
top5_recompute,cautious_heavy,21,3,normal,normal|cautious|cautious|cautious,"[125.55558878580726, 4.0]",33.91550111770625,"[137.85771016193087, 4.0]",18.31874682564149,"('a', 'b', 1)",12.302121376123608,5.0,"[-0.2998219132423401, 0.0]",5031.0028582102705,5009.341566571501,False
top5_recompute,cautious_heavy,24,7,aggressive,cautious|cautious|cautious|normal,"[224.24495870272307, 4.0]",23.973285436630256,"[233.98164288503065, 4.0]",19.53858738795731,"('b', 'c', 1)",9.736684182307584,5.250938726872087,"[-0.32614865899086, 0.0]",18012.018762798987,18012.02923866797,False
top5_recompute,cautious_heavy,34,9,cautious,normal|normal|normal|cautious,"[285.2140942732489, 4.0]",22.193749189376764,"[290.66870114708166, 4.0]",20.319411283568197,"('b', 'c', 1)",5.454606873832745,4.999999999999943,"[-0.18716226518154144, 0.0]",6039.588863100588,6039.588863100588,False
top5_recompute,cautious_heavy,37,7,normal,cautious|cautious|cautious|normal,"[233.7007434844969, 4.0]",26.546693801879915,"[238.73894724541736, 4.0]",18.844414310706714,"('b', 'c', 1)",5.038203760920453,5.053703401475388,"[-0.7745524048805237, 0.0]",5054.023563635794,6025.742329140849,False
top5_recompute,cautious_heavy,40,5,aggressive,normal|normal|normal|normal,"[188.5703066825867, 4.0]",27.658184051513715,"[195.24436687977638, 4.0]",21.338808068970806,"('a', 'b', 1)",6.674060197189675,5.0,"[-0.5545981526374817, 0.0]",6023.366370998231,6023.366370998231,False
top5_recompute,cautious_heavy,42,5,aggressive,cautious|normal|cautious|normal,"[184.5310198783875, 4.0]",27.438313007354772,"[191.8069460075775, 4.0]",21.32340559412104,"('a', 'b', 1)",7.2759261291899975,5.0,"[-1.0, 0.0]",12012.982819073413,11013.615169079738,False
top5_recompute,cautious_heavy,44,7,normal,normal|normal|normal|cautious,"[240.9738799730935, 4.0]",25.30507087707519,"[246.39166057267994, 5.283609349674741]",15.479584600773503,"('b', 'c', 1)",5.567764325815859,5.143523276203069,"[-0.6207868456840515, 0.0]",7034.4313103027025,7034.4313103027025,False
top5_recompute,aggressive_heavy,1,9,normal,normal|cautious|aggressive|aggressive,"[278.6064309438066, 4.0]",23.821426153182934,"[285.6143331631686, 4.01591119345097]",19.268197449422725,"('b', 'c', 1)",7.00792028223899,5.000608146291219,"[-0.674014687538147, 0.0]",8018.772276097944,5026.572496542463,False
top5_recompute,aggressive_heavy,6,7,normal,normal|aggressive|aggressive|aggressive,"[224.08809928894027, 4.0]",23.041332721710184,"[229.0939874983205, 4.0]",19.783119323991734,"('a', 'b', 1)",5.005888209380231,5.0,"[-0.11524588614702225, 0.0]",12022.599335618628,12022.599795663897,False
top5_recompute,aggressive_heavy,7,8,normal,aggressive|cautious|aggressive|normal,"[245.3024412790935, 4.0]",21.716006994247454,"[250.27698591499723, 2.320945770229626]",13.745919808350257,"('b', 'c', 1)",5.250268320867832,4.906709612631366,"[0.28151679039001465, 0.0]",7025.555995637265,7025.555995637265,False
top5_recompute,aggressive_heavy,10,4,normal,aggressive|aggressive|normal|normal,"[162.48805669148769, 4.0]",30.06308102607727,"[169.23774540917975, 4.0]",20.828493610995075,"('a', 'b', 1)",6.749688717692067,5.0,"[-0.6661249399185181, 0.0]",4033.2668840247297,4033.2668840247297,False
top5_recompute,aggressive_heavy,11,10,normal,normal|normal|aggressive|normal,"[261.06907118161513, 4.0]",12.112455129623353,"[269.6245779663517, 3.558607602773041]",1.2679657134925777,"('b', 'c', 1)",8.566885291166397,5.230996298363776,"[-0.7383261919021606, 0.0]",20000.842367787376,20009.42895706068,False
top5_recompute,aggressive_heavy,19,7,cautious,aggressive|normal|aggressive|cautious,"[237.3682366053262, 4.0]",21.543908596038808,"[246.39166057267994, 5.283609349674741]",15.479584600773503,"('b', 'c', 1)",9.11426536025732,5.0483498938667575,"[-0.24749533832073212, 0.0]",16063.973237959943,16063.906638783132,False
top5_recompute,aggressive_heavy,20,3,cautious,aggressive|cautious|normal|aggressive,"[129.401210308075, 4.0]",30.740361213684082,"[137.94649053384913, 4.0]",16.681602486712254,"('a', 'b', 1)",8.545280225774121,5.0,"[-0.5228217244148254, 0.0]",6020.959661165163,6027.209882964968,False
top5_recompute,aggressive_heavy,23,6,aggressive,aggressive|normal|normal|normal,"[215.4522273699443, 4.0]",24.791689634323106,"[213.66952280309283, 0.0]",21.02225824359413,"('a', 'b', 0)",4.379273406933286,5.000000000000028,"[-0.2373349517583847, 0.0]",15014.980426936381,15015.023484032554,False
top5_recompute,aggressive_heavy,28,3,cautious,aggressive|aggressive|aggressive|normal,"[125.66412591934196, 4.0]",32.12680220603937,"[136.59767508453197, 4.0]",19.49953360981183,"('a', 'b', 1)",10.933549165190016,4.20393178594767,"[-0.6323935389518738, 0.0]",5057.6154172363385,5050.0005798039865,False
top5_recompute,aggressive_heavy,35,4,cautious,normal|aggressive|aggressive|cautious,"[153.63894691467283, 4.0]",30.037028074264505,"[161.73861506605977, 4.0]",20.87793395799861,"('a', 'b', 1)",8.099668151386936,4.999999999999972,"[-0.11785989254713058, 0.0]",5037.4491298239,5037.4491298239,False
top5_recompute,aggressive_heavy,37,5,normal,normal|normal|normal|aggressive,"[174.48446337381998, 4.0]",28.606097698211688,"[182.2762474227181, 4.0]",18.331113516557053,"('a', 'b', 1)",7.7917840488981085,4.999999999999943,"[-0.516435444355011, 0.0]",13026.599264294524,13026.601940992165,False
top5_recompute,aggressive_heavy,39,6,aggressive,aggressive|normal|normal|aggressive,"[209.31091642379752, 4.0]",25.029262304306,"[215.8597937370289, 4.0]",20.959431083583322,"('a', 'b', 1)",6.5488773132313725,5.0,"[-0.2985721230506897, 0.0]",6033.474749755525,6033.474749755525,False
top5_recompute,aggressive_heavy,41,5,cautious,cautious|aggressive|aggressive|normal,"[175.5475814660389, 4.0]",27.798023462295482,"[183.7565414239469, 4.0]",20.534313937134915,"('a', 'b', 1)",8.208959957908007,4.999999999999972,"[-0.0049966503866016865, 0.0]",5022.162649290936,5022.162649290936,False
top5_recompute,aggressive_heavy,42,6,normal,aggressive|aggressive|normal|normal,"[210.12584327061978, 4.0]",24.947015523910522,"[208.81669104648415, 0.0]",20.317790475983937,"('a', 'b', 0)",4.208785994317039,5.0,"[-0.16505107283592224, 0.0]",16023.557413717674,16023.557413717674,False
top5_recompute,aggressive_heavy,49,4,cautious,aggressive|aggressive|aggressive|aggressive,"[153.86130892435696, 4.0]",29.30579805374144,"[162.32560912424537, 4.0]",20.816141649820672,"('a', 'b', 1)",8.464300199888413,4.999999999999943,"[-0.40476125478744507, 0.0]",6035.702567369415,6035.702567369415,False
fallback_0p8,all_normal,3,5,aggressive,normal|normal|normal|normal,"[187.1529839992523, 4.0]",27.205510854721066,"[194.96870713844226, 4.0]",21.429412419956,"('a', 'b', 1)",7.8157231391899415,5.000000000000057,"[-0.4775962233543396, 0.0]",6021.236997757252,8015.905870058231,False
fallback_0p8,all_normal,5,3,cautious,normal|normal|normal|normal,"[130.77242012023916, 4.0]",33.24432277679438,"[139.2151514130591, 4.0]",20.08709330493822,"('a', 'b', 1)",8.442731292819929,5.0,"[-0.5970203280448914, 0.0]",5019.976975282839,5067.797204113948,False
fallback_0p8,all_normal,11,17,aggressive,normal|normal|normal|normal,"[315.0169683138525, 4.0]",-0.639047145843547,"[308.98854189689, 4.550383720119898]",2.3670823549781086,"('b', 'c', 1)",6.053498765516025,5.192725582556722,"[-0.20748676359653473, 0.0]",20004.601111919394,20001.953796934766,False
fallback_0p8,all_normal,14,10,cautious,normal|normal|normal|normal,"[260.2515658855438, 4.0]",13.199019670486402,"[269.6245779663517, 3.3625760709260555]",1.2679657134925777,"('b', 'c', 1)",9.394661501742709,3.6913190009033596,"[0.47852298617362976, 0.0]",9024.101375150987,1063.1221896400243,False
fallback_0p8,all_normal,19,7,aggressive,normal|normal|normal|normal,"[232.1850429852806, 4.0]",22.206719875335782,"[237.78754670747395, 2.1887319221025345]",18.429311428228786,"('b', 'c', 1)",5.888016644609684,4.847993167919103,"[-0.15514379739761353, 0.0]",9010.843513258787,7009.544142983942,False
fallback_0p8,all_normal,22,6,cautious,normal|normal|normal|normal,"[205.2642411549885, 4.0]",25.066604137420615,"[215.28391636064092, 4.0]",20.95133375154752,"('a', 'b', 1)",10.019675205652419,5.138252844854667,"[0.17589236795902252, 0.0]",7091.637927773548,2012.2772707709616,False
fallback_0p8,all_normal,33,11,aggressive,normal|normal|normal|normal,"[257.52206846872974, 4.0]",11.89065551757812,"[251.04824472580384, 0.0]",15.505644848903582,"('b', 'c', 0)",7.609887900256556,5.190098462794846,"[-0.5253134369850159, 0.0]",20007.739886729833,20014.469045365026,False
fallback_0p8,all_normal,34,4,aggressive,normal|normal|normal|normal,"[163.0954159418741, 4.0]",30.215646266937213,"[174.28296602859132, 4.0]",21.984593490791802,"('a', 'b', 1)",11.18755008671721,5.000000000000028,"[-0.5804553627967834, 0.0]",4015.806374116839,18020.81617853544,False
fallback_0p8,all_normal,35,10,aggressive,normal|normal|normal|normal,"[256.9481684843704, 4.0]",16.91801643371587,"[269.4756496689688, 2.743197401085886]",1.2679657134925777,"('b', 'c', 1)",12.590366857367748,3.024058735499942,"[0.3076222836971283, 0.0]",6030.489769273619,3024.0235868016334,False
fallback_0p8,all_normal,47,6,aggressive,normal|normal|normal|normal,"[207.13727401097628, 4.0]",26.173514604568556,"[214.46709415390856, 4.0]",20.965601513060626,"('a', 'b', 1)",7.329820142932277,5.0,"[-0.8707018494606018, 0.0]",6032.683024121774,2041.6071168476824,False
fallback_0p8,all_normal,48,7,cautious,normal|normal|normal|normal,"[218.18621459007255, 4.0]",25.49135255813592,"[226.918812507201, 4.0]",20.677176894518436,"('a', 'b', 1)",8.732597917128459,5.0,"[0.240935280919075, 0.0]",7083.378139107748,2019.4562693583355,False
fallback_0p8,default_mix,2,10,aggressive,aggressive|normal|normal|aggressive,"[297.0491407076514, 4.0]",24.089591026306127,"[305.0248099841538, 4.001658337444464]",19.549938189417446,"('b', 'c', 1)",7.975669448906933,5.000039470424097,"[-0.3065403699874878, 0.0]",13008.643669302042,3005.1770860867673,False
fallback_0p8,default_mix,3,7,aggressive,normal|cautious|normal|normal,"[228.96527471542348, 4.0]",23.841468572616563,"[236.3121972730008, 4.0]",18.78494907114783,"('b', 'c', 1)",7.346922557577329,4.516097113692502,"[-0.022633196786046028, 0.0]",6026.548555368413,2013.5212608092,False
fallback_0p8,default_mix,4,3,cautious,normal|normal|normal|normal,"[125.99158722559609, 4.0]",33.25230884552005,"[143.41357881297506, 4.0]",19.85354855094069,"('a', 'b', 1)",17.42199158737897,5.0,"[-0.31821250915527344, 0.0]",4998.509654770122,3027.459152762377,False
fallback_0p8,default_mix,6,6,normal,cautious|normal|cautious|normal,"[208.39208809534694, 4.0]",23.41968178749079,"[215.06082719592538, 4.0]",20.938265774498777,"('a', 'b', 1)",6.668739100578449,5.0,"[0.11381211131811142, 0.0]",6034.7444298404025,2011.6729690378252,False
fallback_0p8,default_mix,14,8,aggressive,aggressive|cautious|normal|normal,"[258.0914737065633, 4.0]",20.538711309432994,"[264.25130094448747, 4.161786759312044]",17.458519155234445,"('b', 'c', 1)",6.161951521763305,5.008064892912467,"[-0.511476457118988, 0.0]",12991.100446723409,2015.078565233215,False
fallback_0p8,default_mix,17,7,aggressive,normal|aggressive|normal|aggressive,"[217.34383614857995, 4.0]",20.767980813980053,"[222.52727828530462, 4.0]",20.17612747693309,"('a', 'b', 1)",5.183442136724665,5.0,"[0.23477551341056824, 0.0]",11017.693939331391,4022.0455135713314,False
