variant,driver_mix,episode_id,crashed,episode_length,total_reward,min_distance,final_speed,first_crash_step,theta_name,npc_driver_types,last_action,last_best_score,last_verified_score,last_fallback_triggered,runtime_s
collision_penalty_fix,all_normal,0,False,11,10.654767384462343,4.0839760498294435,38.69714643478396,,normal,normal|normal|normal|normal,"[0.6877710819244385, 0.0]",56.69958746566434,86.63066154067079,False,0.1552626250000001
collision_penalty_fix,all_normal,1,False,50,31.216740102955217,4.57638206663106,-3.9460048675537935,,cautious,normal|normal|normal|normal,"[0.027576042339205742, 0.0]",91.53869318350152,0.3704335194676896,False,0.677012333
collision_penalty_fix,all_normal,2,False,50,30.884019941753763,4.566798210030535,-8.696449756622401,,normal,normal|normal|normal|normal,"[-1.0, 0.0]",50.451446055340924,154.99998709109892,False,0.668286833
collision_penalty_fix,all_normal,3,True,9,8.193997391958028,4.077638859328943,17.20374854496041,8,aggressive,normal|normal|normal|normal,"[0.2795671820640564, 0.0]",37.630311543898685,28.10194243407671,False,0.15217975000000017
collision_penalty_fix,all_normal,4,False,50,26.09563996863548,5.011083140159359,-13.81285071373003,,aggressive,normal|normal|normal|normal,"[0.6053516268730164, 0.0]",29.406470978961703,34.70169868518044,False,0.6631709580000003
collision_penalty_fix,all_normal,5,False,50,25.47805409163032,5.59828207970758,-25.419004928014296,,cautious,normal|normal|normal|normal,"[0.27679377794265747, 0.0]",82.30722774264676,21.481323371057503,False,0.6442537500000003
collision_penalty_fix,all_normal,6,False,50,34.9472075409359,4.070420121971508,21.151961088180503,,aggressive,normal|normal|normal|normal,"[0.7924572825431824, 0.0]",36.969077009037505,55.33082319014849,False,0.7222784170000001
collision_penalty_fix,all_normal,7,False,50,29.154661862772546,4.741896085744539,-36.64001154899609,,aggressive,normal|normal|normal|normal,"[-0.5814585089683533, 0.0]",25.582962376339932,17.74992892618937,False,0.6508601670000003
collision_penalty_fix,all_normal,8,False,50,23.396248652339366,5.127643587156302,-17.82464361190791,,aggressive,normal|normal|normal|normal,"[0.22122657299041748, 0.0]",22.52016232330751,8.874359943242371,False,0.7465834579999999
collision_penalty_fix,all_normal,9,False,50,32.23472089839165,7.6027255312821636,-0.24554324150090892,,normal,normal|normal|normal|normal,"[-0.6011471152305603, 0.0]",44.017056433288154,56.01355348809016,False,0.6607687499999999
collision_penalty_fix,all_normal,10,False,50,23.889447212611692,4.619412625398777,-32.42299222946165,,normal,normal|normal|normal|normal,"[-1.0, 0.0]",55.54528244771251,154.9999803514086,False,0.6859804580000004
collision_penalty_fix,all_normal,11,False,50,25.615457662663733,5.556651157552845,-28.533215045928966,,cautious,normal|normal|normal|normal,"[0.04303037375211716, 0.0]",84.0249586906018,0.7492618473528416,False,0.9995242090000005
collision_penalty_fix,all_normal,12,False,50,23.86902881270164,4.642046956990603,-29.141630411148313,,normal,normal|normal|normal|normal,"[-0.9186210036277771, 0.0]",44.19563393638196,130.79899550373023,False,0.7020461669999989
collision_penalty_fix,all_normal,13,False,50,34.37262043688026,5.643360995980884,-4.013733148574925,,normal,normal|normal|normal|normal,"[0.09537842869758606, 0.0]",51.91127544165763,2.9201753600604556,False,0.6974691660000012
collision_penalty_fix,all_normal,14,False,50,23.518591787713437,5.166581419538478,-26.94056797027568,,cautious,normal|normal|normal|normal,"[0.5488746166229248, 0.0]",73.83266293449309,80.8296528380411,False,0.6688916250000005
collision_penalty_fix,all_normal,15,False,50,29.025357686148755,5.48064946846675,-19.752403497695898,,cautious,normal|normal|normal|normal,"[0.27479302883148193, 0.0]",75.47095797461294,21.18446751116228,False,0.6844415420000001
collision_penalty_fix,all_normal,16,False,50,25.796260623000677,4.732327852938033,-35.48698134422297,,normal,normal|normal|normal|normal,"[0.2637191414833069, 0.0]",43.44023976926983,14.955451745579326,False,0.7020932500000008
collision_penalty_fix,all_normal,17,False,50,28.66283156341974,4.166318500132808,-20.66596269607555,,normal,normal|normal|normal|normal,"[-0.770514190196991, 0.0]",49.013243301463945,92.02226368520888,False,0.7404834999999999
collision_penalty_fix,all_normal,18,False,50,26.82515189647672,4.033710638542088,-1.8533949851989764,,normal,normal|normal|normal|normal,"[0.6496245861053467, 0.0]",69.4195451840717,74.30109255346017,False,0.8145417500000001
collision_penalty_fix,all_normal,19,False,50,27.592776547537856,5.881119646963457,-6.800539493560926,,cautious,normal|normal|normal|normal,"[0.4857207238674164, 0.0]",56.8288299259937,63.75250523951076,False,0.672295708
collision_penalty_fix,all_normal,20,False,50,28.352834447224893,4.739582641757894,-19.948945283889838,,normal,normal|normal|normal|normal,"[-0.16903364658355713, 0.0]",55.82110074503579,4.428708791143732,False,0.6695830409999992
collision_penalty_fix,all_normal,21,False,10,9.966504619262953,4.00040876305979,40.13381530761724,,normal,normal|normal|normal|normal,"[0.8856950402259827, 0.0]",51.07250691041761,134.9234777910688,False,0.13728104200000146
collision_penalty_fix,all_normal,22,False,50,32.126128732059406,5.918923470889977,-0.6571843624115887,,cautious,normal|normal|normal|normal,"[0.744101345539093, 0.0]",105.03549856422812,146.3384852152921,False,0.7465080419999985
collision_penalty_fix,all_normal,23,False,50,24.396729267968002,5.444389269497222,-32.68919634819064,,cautious,normal|normal|normal|normal,"[-0.3796235918998718, 0.0]",89.97789862130395,37.109362884923975,False,0.661627416
collision_penalty_fix,all_normal,24,False,50,28.77653141021729,4.100407630380745,-7.3778533935546635,,aggressive,normal|normal|normal|normal,"[-0.03563014417886734, 0.0]",21.55001061062567,0.06664430228226755,False,0.7859519580000018
collision_penalty_fix,all_normal,25,False,50,21.524131005698113,4.274325196654488,-39.72341489791871,,normal,normal|normal|normal|normal,"[0.05531710013747215, 0.0]",43.10809695308015,1.3501462582784813,False,0.6721566659999993
collision_penalty_fix,all_normal,26,False,50,23.103630717595376,4.015768191555664,-31.88719129562392,,normal,normal|normal|normal|normal,"[-0.62974613904953, 0.0]",46.09067151156354,61.46993051223533,False,0.7108029579999986
collision_penalty_fix,all_normal,27,False,50,30.026037433412302,6.206311793788017,-8.773960113525428,,cautious,normal|normal|normal|normal,"[0.851690411567688, 0.0]",74.91416132450269,190.7286246488528,False,0.6719993330000023
collision_penalty_fix,all_normal,28,False,50,27.525447718302377,4.565757084950834,-26.350019931793273,,cautious,normal|normal|normal|normal,"[-0.21989421546459198, 0.0]",85.17590252972171,12.451001003172548,False,0.7214445000000005
collision_penalty_fix,all_normal,29,True,9,8.106538253273284,5.014250649204246,13.620494357859098,8,aggressive,normal|normal|normal|normal,"[0.24493473768234253, 0.0]",37.041766643078084,25.765627489030045,False,0.13432770799999716
collision_penalty_fix,all_normal,30,False,50,22.780587733656162,4.161697924120101,-30.017359495163042,,normal,normal|normal|normal|normal,"[1.0, 0.0]",55.047045248033264,165.33330077011675,False,0.6180865000000004
collision_penalty_fix,all_normal,31,False,50,26.185986803030133,6.091449674466288,-35.20569443702716,,normal,normal|normal|normal|normal,"[-0.4204117953777313, 0.0]",55.101766309133176,27.395633374694185,False,0.6870517499999984
collision_penalty_fix,all_normal,32,False,50,30.063573901575634,4.340024234306225,4.798460245132354,,cautious,normal|normal|normal|normal,"[1.0, 0.0]",82.55630739770474,261.88920964792504,False,0.6653917919999977
collision_penalty_fix,all_normal,33,False,50,33.39880500706218,4.246468043951685,10.042689561843744,,aggressive,normal|normal|normal|normal,"[0.9876700043678284, 0.0]",36.46850645207318,72.03343360984769,False,0.7107143749999985
collision_penalty_fix,all_normal,34,False,10,10.061055094583642,4.241716115187545,36.722562274932855,,aggressive,normal|normal|normal|normal,"[0.49958619475364685, 0.0]",34.77931602769079,36.98135200017278,False,0.14511816700000324
collision_penalty_fix,all_normal,35,False,50,26.9079886542426,6.052636449264154,-19.427081584930338,,cautious,normal|normal|normal|normal,"[0.29323306679725647, 0.0]",73.28843148708076,23.99842671594343,False,0.6811498749999991
collision_penalty_fix,all_normal,36,False,50,34.235510482445534,6.475851262458463,10.201303958892776,,cautious,normal|normal|normal|normal,"[-0.6432465314865112, 0.0]",77.35016418108796,106.68811066898557,False,0.6949087909999996
collision_penalty_fix,all_normal,37,False,50,26.01042230730768,4.672563435857824,-22.674371957779098,,cautious,normal|normal|normal|normal,"[1.0, 0.0]",78.66113901041098,261.63331133234203,False,0.6785694589999984
collision_penalty_fix,all_normal,38,False,50,28.448763439390337,4.18496009080027,-11.546847581863512,,aggressive,normal|normal|normal|normal,"[0.18512406945228577, 0.0]",24.784803155291883,7.075254309526627,False,0.7044609579999985
collision_penalty_fix,all_normal,39,False,50,30.146652290556155,4.695414263724685,13.584897041320785,,normal,normal|normal|normal|normal,"[0.5838993191719055, 0.0]",51.55257886509231,63.96587555712686,False,0.6643869999999978
collision_penalty_fix,all_normal,40,False,50,36.5200192054113,4.827660942353874,21.94898366928111,,aggressive,normal|normal|normal|normal,"[-0.10257965326309204, 0.0]",35.13528114602136,10.79827524224025,False,0.706620124999997
collision_penalty_fix,all_normal,41,False,50,33.720861215778726,4.251354851625955,7.080940723419137,,cautious,normal|normal|normal|normal,"[0.07270237803459167, 0.0]",81.37458859904767,2.7655764832494523,False,0.6393598329999968
collision_penalty_fix,all_normal,42,False,50,36.83853027694694,4.568152254578686,25.735212564468313,,aggressive,normal|normal|normal|normal,"[0.25030088424682617, 0.0]",36.81212802191562,24.631468025067395,False,0.6540596669999985
collision_penalty_fix,all_normal,43,False,50,27.158378972664643,5.4038938872880555,-28.04879927635201,,cautious,normal|normal|normal|normal,"[-0.7365633845329285, 0.0]",97.06433364157994,139.70034140541347,False,0.748698375
collision_penalty_fix,all_normal,44,False,50,32.05373005072271,4.840758674245347,-1.528755664825581,,cautious,normal|normal|normal|normal,"[-0.722614049911499, 0.0]",63.48761448832509,134.4590149709511,False,0.675633874999999
collision_penalty_fix,all_normal,45,False,50,35.83666031360625,4.755578441287069,10.952194929122921,,aggressive,normal|normal|normal|normal,"[0.20014409720897675, 0.0]",22.713070132347706,14.378425718405653,False,0.7479015830000009
collision_penalty_fix,all_normal,46,False,50,25.217538101513128,4.111378323401832,-25.303671790228833,,cautious,normal|normal|normal|normal,"[0.6536977887153625, 0.0]",65.45469368035305,113.60127233708828,False,0.7057329999999986
collision_penalty_fix,all_normal,47,False,50,32.17167677156313,5.4299603305529995,2.461853027343652,,aggressive,normal|normal|normal|normal,"[0.5813182592391968, 0.0]",28.500423953437863,33.90290735579955,False,0.8504315410000025
collision_penalty_fix,all_normal,48,False,50,29.962600294748917,6.273527878215848,-12.688367605209402,,normal,normal|normal|normal|normal,"[0.29261088371276855, 0.0]",46.63215704632241,17.90426732161778,False,0.686500333000005
collision_penalty_fix,all_normal,49,False,50,35.26475628553682,4.5757648584954165,26.227363109588556,,aggressive,normal|normal|normal|normal,"[0.6725214123725891, 0.0]",37.089956496463635,46.68776807371791,False,0.7178664590000068
collision_penalty_fix,default_mix,0,False,50,26.460285029212013,5.375958960467096,-32.68932461738592,,cautious,aggressive|normal|normal|normal,"[0.4795897305011749, 0.0]",68.10332006295229,62.20074218914746,False,0.6516802920000018
collision_penalty_fix,default_mix,1,False,50,27.38858599662776,4.432703058745636,-29.04228210449227,,cautious,cautious|normal|normal|aggressive,"[-0.7118245363235474, 0.0]",99.67818445325503,130.47373853499425,False,0.6984730409999997
collision_penalty_fix,default_mix,2,False,50,28.217625130547393,6.024420730959669,-11.393513441085817,,cautious,aggressive|normal|normal|normal,"[0.751043975353241, 0.0]",84.70545083140459,149.024148187383,False,0.6471757500000024
collision_penalty_fix,default_mix,3,False,50,25.685099703128365,5.753277595215705,-13.750020503997728,,aggressive,normal|aggressive|normal|normal,"[0.9075065851211548, 0.0]",39.18714917897729,61.337833112128095,False,0.6810512080000066
collision_penalty_fix,default_mix,4,False,50,29.34461186315948,4.261865561590144,-4.102045297622649,,aggressive,normal|aggressive|cautious|cautious,"[0.5499981045722961, 0.0]",22.94715417283,30.543601857745088,False,0.6472531670000023
collision_penalty_fix,default_mix,5,False,50,21.94865198139316,7.5824482378433045,-40.075286479695656,,cautious,normal|normal|cautious|normal,"[-1.0, 0.0]",87.62719154594578,257.49997085544936,False,0.6501140420000056
collision_penalty_fix,default_mix,6,False,50,23.918884560078958,4.503670048608929,-29.75148773193366,,normal,cautious|normal|normal|cautious,"[-0.04901506006717682, 0.0]",51.14461235959412,0.37237782345975934,False,0.6442672500000057
collision_penalty_fix,default_mix,7,False,50,26.512151489469737,4.021525721575398,-25.02974761009201,,aggressive,normal|normal|normal|normal,"[-0.5501067638397217, 0.0]",21.281806121206507,15.887411052687167,False,0.6522003749999996
collision_penalty_fix,default_mix,8,False,18,15.596702343280313,4.030024486627362,7.6755805015562775,,normal,normal|cautious|aggressive|normal,"[-0.5, 0.0]",38.765167544555894,-4996.802013493991,True,0.24509154199999728
collision_penalty_fix,default_mix,9,False,50,33.27698042175258,5.9779657966507544,15.106899499893068,,aggressive,aggressive|cautious|normal|normal,"[0.4126308560371399, 0.0]",37.326053208537,28.058241471027962,False,0.7393989580000024
collision_penalty_fix,default_mix,10,False,15,13.692236238055738,4.005473047856383,13.291326999664141,,aggressive,normal|normal|aggressive|cautious,"[-0.5, 0.0]",-973.2475858547574,,True,0.19610983299999418
collision_penalty_fix,default_mix,11,False,50,27.912582261098134,4.073974200052483,-6.4280691146850994,,normal,aggressive|aggressive|normal|normal,"[0.9293997883796692, 0.0]",46.947375260818156,144.008028720975,False,0.6944942920000017
collision_penalty_fix,default_mix,12,False,50,26.102476960441216,4.504674025496941,-31.93596021016429,,normal,normal|normal|normal|normal,"[0.6233584880828857, 0.0]",64.55190571641678,68.94773244590057,False,0.6707911250000009
collision_penalty_fix,default_mix,13,False,50,30.114036467340284,4.097018268146454,-7.801415443420337,,cautious,normal|normal|normal|cautious,"[-0.24771438539028168, 0.0]",87.80248690997138,15.800798584275569,False,0.7514262500000015
collision_penalty_fix,default_mix,14,False,10,10.365288204358821,4.077635937383979,37.06581394407482,,aggressive,cautious|normal|normal|normal,"[-0.6002930402755737, 0.0]",35.648725703983956,26.350239940841664,False,0.1353878330000029
collision_penalty_fix,default_mix,15,False,50,28.273213935615477,4.686394261879879,-18.095490932464667,,normal,normal|aggressive|normal|normal,"[-0.9699185490608215, 0.0]",47.78268019836062,145.81499906733168,False,0.6604759999999956
collision_penalty_fix,default_mix,16,False,10,10.546733869043305,5.5249889112728665,37.69646897987087,,aggressive,aggressive|normal|normal|normal,"[-0.46835482120513916, 0.0]",33.77626774856277,21.18668937192589,False,0.1562094579999993
collision_penalty_fix,default_mix,17,False,50,27.398919061885287,4.003809060768324,-17.606874704361083,,normal,normal|normal|normal|normal,"[-0.41727855801582336, 0.0]",52.9564675666586,26.98880842916136,False,0.6960672919999951
collision_penalty_fix,default_mix,18,False,50,35.0062628534105,6.172750442623667,6.045625448226931,,normal,normal|normal|normal|normal,"[-0.4736858606338501, 0.0]",50.591390829017215,34.96247081159449,False,0.6629827080000013
collision_penalty_fix,default_mix,19,False,50,37.031004042156844,4.146861390584954,33.322766065597555,,aggressive,normal|aggressive|normal|aggressive,"[-0.7564924359321594, 0.0]",34.100162600652716,34.95680268447867,False,0.7118275840000052
collision_penalty_fix,default_mix,20,False,50,26.170395120702093,4.432899171148313,-19.13457202911361,,cautious,aggressive|normal|normal|normal,"[-0.6168059706687927, 0.0]",79.21173758369555,97.9657059407852,False,0.7161627500000023
collision_penalty_fix,default_mix,21,False,50,30.597696010332882,5.032291998096226,-3.3705294132233456,,cautious,normal|normal|normal|aggressive,"[-0.9065862894058228, 0.0]",98.23212393979155,211.63888270931437,False,0.6885094589999952
collision_penalty_fix,default_mix,22,False,50,21.682772592097486,4.439419950232315,-35.09930610656731,,normal,normal|normal|normal|normal,"[0.9801387786865234, 0.0]",54.06581344804367,159.17789561952029,False,0.7186082079999991
collision_penalty_fix,default_mix,23,False,50,30.68076128717338,5.054737862375324,-17.40018320083607,,normal,normal|normal|cautious|normal,"[0.41371816396713257, 0.0]",39.656406579962564,33.08073854385465,False,0.6915201250000038
collision_penalty_fix,default_mix,24,False,50,28.43643006290514,4.571957540516649,-18.45346736907967,,cautious,normal|normal|normal|normal,"[1.0, 0.0]",89.60502201209958,261.63330253381486,False,0.6632444580000012
collision_penalty_fix,default_mix,25,False,50,29.595856518215573,4.568639864002398,-18.34063029289249,,aggressive,aggressive|normal|aggressive|normal,"[0.0798531100153923, 0.0]",24.763112647249947,2.610575217416407,False,0.698908957999997
collision_penalty_fix,default_mix,26,False,50,30.148019972593126,4.852544452181477,-6.10267758369465,,normal,aggressive|normal|aggressive|cautious,"[0.7442233562469482, 0.0]",54.56560431071108,95.26060726991702,False,0.7007584999999992
collision_penalty_fix,default_mix,27,False,50,25.324217242664737,4.03270913008364,-19.622680425644038,,cautious,normal|normal|normal|normal,"[-0.19130538403987885, 0.0]",80.44682489524038,9.423906699387565,False,0.7070686669999944
collision_penalty_fix,default_mix,28,False,50,30.391729134983454,4.380503218904157,-21.065173149108976,,cautious,normal|aggressive|cautious|normal,"[0.5968518853187561, 0.0]",65.79390080299139,95.14020501647626,False,0.7056932919999994
collision_penalty_fix,default_mix,29,False,50,33.32112360795337,4.147080361603024,-2.831380367279079,,cautious,normal|normal|normal|normal,"[-0.7496962547302246, 0.0]",67.4050283433818,144.72641384252887,False,0.6866547499999953
collision_penalty_fix,default_mix,30,False,50,31.401897423862806,4.591344294989466,-1.7578170299530176,,cautious,aggressive|normal|normal|normal,"[0.25050684809684753, 0.0]",84.55967835655548,17.745585283559514,False,0.6871004999999997
collision_penalty_fix,default_mix,31,False,50,35.015518714928554,6.150754766538783,13.800187110900847,,cautious,normal|normal|normal|cautious,"[0.4637853801250458, 0.0]",89.97591992523994,59.644967855786405,False,0.6499929169999987
collision_penalty_fix,default_mix,32,False,10,10.422023565528711,4.0061044965738,38.40457868576056,,aggressive,normal|normal|aggressive|normal,"[-0.3190842568874359, 0.0]",36.16191876618293,19.29384554194363,False,0.14084229099999845
collision_penalty_fix,default_mix,33,False,50,36.87209433714547,4.823403122603223,35.70078945159909,,aggressive,normal|normal|normal|normal,"[-0.7101370692253113, 0.0]",35.37812664986809,32.3980708225911,False,0.7227074170000023
collision_penalty_fix,default_mix,34,False,50,28.754657451311726,4.841464075702191,-29.137449502944904,,aggressive,cautious|normal|aggressive|aggressive,"[0.755670964717865, 0.0]",19.03671890811602,47.013807160491034,False,0.6794470000000032
collision_penalty_fix,default_mix,35,False,17,15.054465293884256,4.495856927879046,14.069098949432245,,cautious,normal|cautious|aggressive|normal,"[-0.5, 0.0]",-905.7149123104646,,True,0.23427500000000379
collision_penalty_fix,default_mix,36,False,50,24.137512972671058,5.089037575050244,-37.50501179695112,,cautious,normal|aggressive|aggressive|cautious,"[-0.46643728017807007, 0.0]",75.07974673996809,56.02264921425034,False,0.7074448330000038
collision_penalty_fix,default_mix,37,False,50,23.905868708479925,6.575746921631103,-27.048702239990185,,normal,normal|cautious|normal|normal,"[0.5222453474998474, 0.0]",46.66198162128725,50.163844983790575,False,0.665153250000003
collision_penalty_fix,default_mix,38,False,50,28.123514731786244,6.43627821253985,-2.8860871791840177,,normal,normal|normal|aggressive|aggressive,"[0.6734583973884583, 0.0]",46.097216294936544,79.33700548211402,False,0.760495750000004
collision_penalty_fix,default_mix,39,True,8,7.295983590558838,4.261079628182847,24.661554385036876,7,aggressive,normal|normal|aggressive|normal,"[0.49787530303001404, 0.0]",44.95206624977368,36.3541039308022,False,0.12222799999999978
collision_penalty_fix,default_mix,40,True,14,10.964467838144607,4.299092121141039,6.551094853656248,13,cautious,normal|normal|normal|normal,"[-0.5, 0.0]",-961.5491632052675,,True,0.18603075000000047
collision_penalty_fix,default_mix,41,False,50,29.577523234216653,4.074377622376357,-25.750465631485017,,cautious,normal|cautious|normal|aggressive,"[1.0, 0.0]",77.22250161232515,261.6332936644874,False,0.6536860419999968
collision_penalty_fix,default_mix,42,False,50,31.170636818144036,4.570785339047338,4.48692202568051,,cautious,normal|normal|normal|normal,"[0.7483872175216675, 0.0]",84.4290551595102,148.30982037091522,False,0.7113867499999955
collision_penalty_fix,default_mix,43,False,50,35.35055625438683,6.456124345523922,6.9859499931334215,,cautious,normal|aggressive|aggressive|normal,"[0.3034861087799072, 0.0]",72.47657738523513,26.57018298629044,False,0.6936147500000018
collision_penalty_fix,default_mix,44,False,50,34.462102931682146,7.27549163499211,23.776990890502834,,aggressive,cautious|normal|cautious|cautious,"[0.9045266509056091, 0.0]",32.606476728676284,65.82110414706035,False,0.6833250419999999
collision_penalty_fix,default_mix,45,False,50,27.171915565596645,5.77918279270379,-33.11171460151677,,normal,normal|cautious|cautious|normal,"[-0.8844260573387146, 0.0]",50.60868010097841,121.24244846710575,False,0.6914878340000001
collision_penalty_fix,default_mix,46,False,18,15.841669999228573,4.013792346883891,18.94827008247365,,aggressive,aggressive|cautious|cautious|aggressive,"[0.8071499466896057, 0.0]",19.695141157027937,56.20800882056266,False,0.2549436660000026
collision_penalty_fix,default_mix,47,False,50,29.800075897246607,6.489802414124958,-5.198114395141708,,cautious,aggressive|cautious|normal|aggressive,"[0.3638792335987091, 0.0]",78.07083815969149,36.39962625931991,False,0.7537717499999985
collision_penalty_fix,default_mix,48,False,50,24.79385990611436,5.4084562499676725,-39.87435297012336,,cautious,aggressive|normal|aggressive|cautious,"[-0.9555280804634094, 0.0]",75.14815835526,235.1062330001939,False,0.6524791670000027
collision_penalty_fix,default_mix,49,False,50,32.1130208942625,4.603945123891368,11.695989847183155,,aggressive,cautious|normal|normal|cautious,"[0.03802075982093811, 0.0]",30.586022378713984,8.17706894419467,False,0.7289987090000025
collision_penalty_fix,cautious_heavy,0,False,50,28.12974670534847,4.63396034400291,-29.626971244812058,,cautious,normal|cautious|normal|normal,"[0.21450863778591156, 0.0]",81.69514327142822,13.207128121516691,False,0.6533467920000007
collision_penalty_fix,cautious_heavy,1,False,50,37.06266437817009,6.488271361635081,27.426015615463218,,aggressive,cautious|cautious|normal|cautious,"[-0.11100684851408005, 0.0]",35.401699733037454,13.938793051729704,False,0.7147424580000035
collision_penalty_fix,cautious_heavy,2,False,50,34.26568154409585,4.022891204754459,22.529130935668846,,aggressive,aggressive|cautious|normal|cautious,"[0.4306255877017975, 0.0]",32.62054016658758,31.343718503670143,False,0.7025861669999927
collision_penalty_fix,cautious_heavy,3,False,50,32.7394661327751,6.758638838343478,13.414002418517931,,aggressive,cautious|normal|normal|normal,"[0.8803055882453918, 0.0]",24.936691227352807,61.87412049660642,False,0.6986866250000077
collision_penalty_fix,cautious_heavy,4,False,50,32.400454748283416,4.041240225986921,15.730839014053288,,aggressive,cautious|normal|cautious|cautious,"[0.6255877614021301, 0.0]",29.44609172329884,41.349254755577206,False,0.6445120420000023
collision_penalty_fix,cautious_heavy,5,False,19,16.31893245908949,4.020939007336947,5.563804388046256,,normal,normal|aggressive|normal|normal,"[-0.3020545542240143, 0.0]",38.78539432855933,14.338914818870242,False,0.24737045900000965
collision_penalty_fix,cautious_heavy,6,False,50,27.08652414022734,4.556989159491212,-18.26550936698928,,aggressive,cautious|normal|normal|normal,"[0.3490636944770813, 0.0]",23.029835021930392,16.345197542568407,False,0.6625477500000017
collision_penalty_fix,cautious_heavy,7,False,50,35.47238729264994,6.9861521674935485,10.450852870941006,,aggressive,cautious|cautious|normal|cautious,"[-0.47337305545806885, 0.0]",35.41503625308918,12.621861559515718,False,0.7225518749999935
collision_penalty_fix,cautious_heavy,8,False,50,23.806705749641427,4.041790872281485,-23.179581880569497,,normal,normal|cautious|cautious|cautious,"[0.06393147259950638, 0.0]",47.637541324810684,1.645763380309091,False,0.6495989579999986
collision_penalty_fix,cautious_heavy,9,False,50,32.58884951201798,6.968732734052684,12.898295164108186,,normal,cautious|normal|cautious|cautious,"[-0.5240828990936279, 0.0]",49.645052905459686,43.21085562279633,False,0.705730250000002
collision_penalty_fix,cautious_heavy,10,False,50,34.78359712036633,4.1536522107708915,19.216304540634074,,aggressive,normal|aggressive|aggressive|normal,"[-0.3835284113883972, 0.0]",34.188039798760045,10.899695023110594,False,0.6500984580000022
collision_penalty_fix,cautious_heavy,11,True,5,4.275620893853999,5.0,13.808717627951252,4,normal,normal|cautious|aggressive|aggressive,"[-0.5, 0.0]",64.32323983361108,-971.4257441777206,True,0.0662593339999944
collision_penalty_fix,cautious_heavy,12,False,50,33.53267065154179,5.653848920172191,26.44802665710446,,normal,normal|aggressive|normal|cautious,"[0.6002667546272278, 0.0]",55.97414676641419,68.55378821546664,False,0.7328816670000009
collision_penalty_fix,cautious_heavy,13,False,50,24.225325830777443,4.566826170588487,-34.364570617675994,,cautious,cautious|normal|normal|cautious,"[0.46750515699386597, 0.0]",99.01657778139175,59.19707316284557,False,0.6761052500000062
collision_penalty_fix,cautious_heavy,14,False,50,36.678824875089816,7.0250907217779375,23.328618288040108,,aggressive,cautious|cautious|cautious|normal,"[-0.5, 0.0]",41.253270467940936,-927.2002943277254,True,0.7306076250000046
collision_penalty_fix,cautious_heavy,15,False,50,32.58532991409297,4.630259877109235,-3.719976186752392,,normal,normal|normal|aggressive|cautious,"[-0.8050358891487122, 0.0]",48.43640027943504,100.45281215134843,False,0.6515240829999982
collision_penalty_fix,cautious_heavy,16,False,50,29.58625690142309,5.801963222408013,3.4400954246519806,,normal,normal|normal|normal|normal,"[0.9778143763542175, 0.0]",45.86569251478253,158.93897187682902,False,0.7152009160000006
