epoch,train_loss,val_loss,lr
1,0.06636024249548261,0.06615956919267774,0.001
2,0.062493551070943024,0.06532383058220148,0.001
3,0.06280499916862357,0.06598560325801373,0.001
4,0.061807173332481674,0.0650675194337964,0.001
5,0.06131471868491534,0.06433406053110957,0.001
6,0.06168597970496525,0.06414168002083898,0.001
7,0.061052626789067733,0.06421043490990996,0.001
8,0.0607345938456781,0.06383490655571222,0.001
9,0.06036291779442267,0.06393098970875144,0.001
10,0.06151640528079235,0.06365143042057753,0.001
11,0.061450004521192925,0.0634194896556437,0.001
12,0.060489015145735306,0.06441134167835116,0.001
13,0.06070411075471026,0.06361918244510889,0.001
14,0.06028174671034018,0.0636925925500691,0.001
15,0.060299098773887665,0.06397624406963587,0.001
16,0.06041423750646187,0.06324025709182024,0.001
17,0.05987049661802523,0.06334502436220646,0.001
18,0.06023803539574146,0.06306203501299024,0.001
19,0.0599487316653584,0.06427896628156304,0.001
20,0.0598949110417655,0.06388808274641633,0.001
21,0.06004123717094913,0.06368394335731864,0.001
22,0.06006255333848072,0.0636778911575675,0.001
23,0.05988422933627258,0.06341133965179324,0.001
24,0.059853712266141716,0.06302985129877925,0.001
25,0.05994148620150306,0.06350592849776149,0.001
26,0.059697274400880844,0.06336353067308664,0.001
27,0.05993348049620787,0.06348267244175076,0.001
28,0.059636487710204994,0.06288204155862331,0.001
29,0.059476117010821,0.06395139265805483,0.001
30,0.05985561120464946,0.06302413763478398,0.001
31,0.05966029389563835,0.0634593078866601,0.001
32,0.05950137634168972,0.06370707880705595,0.001
33,0.05935848493016127,0.06322028674185276,0.001
34,0.05976840407785141,0.0631340779364109,0.001
35,0.05943403330941995,0.06353233521804214,0.001
36,0.05919009430164641,0.0631906883791089,0.001
37,0.05965694762540586,0.06366807594895363,0.001
38,0.059416158237692085,0.06383142666891217,0.001
39,0.05943114220192938,0.06317889550700784,0.0005
40,0.058668615465814415,0.06304228724911809,0.0005
41,0.058559690178795296,0.06309875985607505,0.0005
42,0.058831223427797806,0.06291682925075293,0.0005
43,0.0585648397717512,0.06282140873372555,0.0005
44,0.05912928384813396,0.06298843398690224,0.0005
45,0.05833280199404919,0.06312566297128797,0.0005
46,0.05829130598541462,0.06293889787048101,0.0005
47,0.058734299897244484,0.0630927006714046,0.0005
48,0.058232287735198486,0.0632642013952136,0.0005
49,0.05832257398375959,0.06303930887952447,0.0005
50,0.058115180412476715,0.06273244600743055,0.0005
51,0.058410541408441284,0.06298707984387875,0.0005
52,0.05836944276410522,0.06310630915686488,0.0005
53,0.05806663457417127,0.06327621499076486,0.0005
54,0.05799479895468914,0.06339987274259329,0.0005
55,0.0577040020602219,0.0632760701701045,0.0005
56,0.058381221454703446,0.06311757955700159,0.0005
57,0.058136129356694946,0.06321315560489893,0.0005
58,0.05791761517298944,0.06328540202230215,0.0005
59,0.05809640325605869,0.06280506774783134,0.0005
60,0.05756844932947195,0.06282032327726483,0.0005
61,0.05788104919095834,0.06308265449479222,0.00025
62,0.05774058091143767,0.06314030848443508,0.00025
63,0.057611699921615196,0.06321628112345934,0.00025
64,0.05735864755556439,0.06311682006344199,0.00025
65,0.05785655755211006,0.06318159075453877,0.00025
66,0.057357555255293846,0.06302709504961967,0.00025
67,0.05754448292833386,0.06303553516045213,0.00025
68,0.057229531251571396,0.06321645760908723,0.00025
69,0.05726520305104328,0.0631895661354065,0.00025
70,0.057256658815524795,0.06339214090257883,0.00025
71,0.0573359237927379,0.06311256624758244,0.00025
72,0.05750324153764681,0.06337964301928878,0.000125
73,0.05660864383433804,0.06326553970575333,0.000125
74,0.056974185066241204,0.06322679528966546,0.000125
75,0.056602652382218475,0.06311736442148685,0.000125
76,0.05670167421075431,0.06329288193956017,0.000125
77,0.0562880647961389,0.06324568297713995,0.000125
78,0.05680378300674034,0.06337379710748792,0.000125
79,0.05667202609280745,0.06328921997919679,0.000125
80,0.05716148323633454,0.06313042202964425,0.000125
81,0.05673139231900374,0.0632272232323885,0.000125
82,0.0567193767902526,0.06326855905354023,0.000125
83,0.05647002431479367,0.06327686505392194,6.25e-05
84,0.056329250730799904,0.06327661126852036,6.25e-05
85,0.05630229582840746,0.06326601933687925,6.25e-05
86,0.056459947348092544,0.06327000446617603,6.25e-05
87,0.05618226195149349,0.06331113073974848,6.25e-05
88,0.05621638752971635,0.06330202473327518,6.25e-05
89,0.05633367451302933,0.06324556982144713,6.25e-05
90,0.05599677472403555,0.06326428707689047,6.25e-05
91,0.05634946438173453,0.06333393836393952,6.25e-05
92,0.056213934030948265,0.06335667474195361,6.25e-05
93,0.05594524552086086,0.06333524873480201,6.25e-05
94,0.05631380985406312,0.06341110495850444,3.125e-05
95,0.056447099329847275,0.06340209301561117,3.125e-05
96,0.0563912106621446,0.06337775895372033,3.125e-05
97,0.056253366793195404,0.06339385686442256,3.125e-05
98,0.05639783863091108,0.06338350242003798,3.125e-05
99,0.05663318943345186,0.06341135036200285,3.125e-05
100,0.0563173834798914,0.06340987654402852,3.125e-05
