epoch,train_loss,val_loss,lr
1,0.11902796376996966,0.12081277929246426,0.001
2,0.11645452489159,0.12102303374558687,0.001
3,0.11620737256398841,0.1209215521812439,0.001
4,0.11589593262369953,0.11902376264333725,0.001
5,0.11559738619114036,0.11919863894581795,0.001
6,0.11565720501230724,0.11976855434477329,0.001
7,0.1153144350470002,0.1194312795996666,0.001
8,0.11539783451094557,0.11913408897817135,0.001
9,0.1149457756485512,0.11849448550492525,0.001
10,0.11529620536672536,0.11928888317197561,0.001
11,0.11501057401521882,0.11876310035586357,0.001
12,0.11470105098699455,0.11895954515784979,0.001
13,0.11458040885071256,0.1184950191527605,0.001
14,0.11467102314554044,0.11848217621445656,0.001
15,0.11454994976520538,0.11924618389457464,0.001
16,0.11443020703632441,0.11899985186755657,0.001
17,0.11415109227397549,0.11914275772869587,0.001
18,0.11438162524753542,0.11916133295744658,0.001
19,0.11407348091032968,0.11986648663878441,0.001
20,0.11447794146057386,0.1185838608071208,0.001
21,0.11410626279773997,0.1194559121504426,0.001
22,0.11424411766564668,0.11878424230962992,0.001
23,0.1139528626826272,0.11823233682662249,0.001
24,0.113922089560708,0.11904980335384607,0.001
25,0.11387411960914953,0.1192681947723031,0.001
26,0.11373570172199562,0.11931265983730555,0.001
27,0.11348455944168034,0.11915042158216238,0.001
28,0.11379551097973069,0.11878426931798458,0.001
29,0.11364714890273649,0.11891143396496773,0.001
30,0.11360407509465716,0.12043774500489235,0.001
31,0.11353806417379807,0.11992069520056248,0.001
32,0.1133945613209881,0.11928731855005026,0.001
33,0.11345742164707895,0.11990678403526545,0.001
34,0.11365671033289895,0.11869385931640863,0.0005
35,0.11276256126254353,0.11922635789960623,0.0005
36,0.1127170802497152,0.11921595875173807,0.0005
37,0.11247347973620714,0.1193223986774683,0.0005
38,0.1123758045150273,0.1191230546683073,0.0005
39,0.11221170525497465,0.11977359838783741,0.0005
40,0.11227438743434735,0.11956465523689985,0.0005
41,0.11231546849012375,0.11939045321196318,0.0005
42,0.11236325362280233,0.11967319156974554,0.0005
43,0.11215585158832038,0.11983559280633926,0.0005
44,0.11216694450200494,0.1194933271035552,0.0005
45,0.11203530441914032,0.11995562631636858,0.00025
46,0.11168864146987004,0.11996552161872387,0.00025
47,0.11147064971390055,0.11977111548185349,0.00025
48,0.11134121300124411,0.11992373503744602,0.00025
49,0.11134109924088663,0.12006897013634443,0.00025
50,0.11116398859824707,0.12045550346374512,0.00025
51,0.11120443824511855,0.12036521080881357,0.00025
52,0.11101855181936007,0.12029819097369909,0.00025
53,0.11115025606617998,0.12019731663167477,0.00025
54,0.11101231879707593,0.11999858263880014,0.00025
55,0.11100092963941062,0.1204082053154707,0.00025
56,0.11097945695492759,0.12043859343975782,0.000125
57,0.11061393703097727,0.12036875449120998,0.000125
58,0.11051693358528081,0.12053076270967722,0.000125
59,0.1104265339116552,0.12053051125258207,0.000125
60,0.11043360106535811,0.12058958411216736,0.000125
61,0.11032615535294832,0.12060354556888342,0.000125
62,0.11028638882423515,0.12056112103164196,0.000125
63,0.11021914299744279,0.1207658788189292,0.000125
64,0.1102538516939576,0.1208017161116004,0.000125
65,0.11016436721851576,0.1208348236978054,0.000125
66,0.11015444526921457,0.1208861768245697,0.000125
67,0.11002043990501717,0.12100682687014341,6.25e-05
68,0.10999269883579282,0.12083545699715614,6.25e-05
69,0.10985698284053091,0.1208631880581379,6.25e-05
70,0.10984011639409991,0.1208791434764862,6.25e-05
71,0.10976530333508307,0.1210526255890727,6.25e-05
72,0.10978996586888584,0.12086553778499365,6.25e-05
73,0.10983146727085114,0.12110096961259842,6.25e-05
74,0.10977095688012109,0.12110741715878248,6.25e-05
75,0.10973269981679631,0.12100971955806017,6.25e-05
76,0.10979817162698774,0.12101978436112404,6.25e-05
77,0.1097090534532248,0.1211413275450468,6.25e-05
78,0.10961790193817508,0.12119247671216726,3.125e-05
79,0.10961959377598407,0.1211880724877119,3.125e-05
80,0.10950390861105563,0.12114940956234932,3.125e-05
81,0.10960255251891578,0.12114107422530651,3.125e-05
82,0.10952597812040528,0.12117319460958242,3.125e-05
83,0.10949564035703886,0.12120335549116135,3.125e-05
84,0.10946489359015849,0.12117682676762342,3.125e-05
85,0.109553516022305,0.12124768178910017,3.125e-05
86,0.10943729897488409,0.12118564918637276,3.125e-05
87,0.1093743680350816,0.12122020870447159,3.125e-05
88,0.10956264643081978,0.12125220987945795,3.125e-05
89,0.10946952073431726,0.12127851136028767,1.5625e-05
90,0.10937028322646868,0.12128148041665554,1.5625e-05
91,0.10944747479993906,0.12126476969569921,1.5625e-05
92,0.10941235709991028,0.1212884746491909,1.5625e-05
93,0.10938640672769119,0.12128037214279175,1.5625e-05
94,0.10936898059809386,0.12128687184303999,1.5625e-05
95,0.10942835516449231,0.12129913363605738,1.5625e-05
96,0.10931839582635396,0.12129408959299326,1.5625e-05
97,0.10936126402064936,0.12131338566541672,1.5625e-05
98,0.10936023884299975,0.12131360732018948,1.5625e-05
99,0.10940217171142351,0.12131671514362097,1.5625e-05
100,0.10926346302922092,0.12134168483316898,7.8125e-06
